customer_id,age,gender,salary,inst_count,fraud_count,first_txn_date,last_txn_date
4dc5b4a5b1a52f728ee370f36759eea3,69,F,71388,0,0,1/1/2019,1/28/2019
74af38ed813e9f4bb5d0328d067d2f47,22,M,13917,0,0,1/1/2019,1/27/2019
4c8aaacaacda6017a5e6a10305dfff32,62,F,71521,0,0,1/8/2019,1/29/2019
dc16622ddc767e6bc1200fe5df2fbdfb,15,F,0,0,0,1/10/2019,1/27/2019
4886c82a5894da7275d3c3cff6e4d5cc,65,M,50026,0,0,1/3/2019,1/26/2019
27e27a098527fd9af6e0fbf2fda8d29a,30,F,35672,0,1,1/1/2019,1/30/2019
3fc0a5dc1f5757c71b88be8adbfd10e9,18,F,0,0,0,1/2/2019,1/19/2019
dfb50dda782963a0987410924c0553cc,27,M,17312,0,0,1/3/2019,1/20/2019
ca5f08f2b82f6e178264269955e02e44,29,M,18502,0,0,1/10/2019,1/28/2019
2ee15eda71151ec3c6bb568daaa3a27e,42,M,61758,0,0,1/7/2019,1/28/2019
a8166da05c5a094f7dc03724b41886e5,15,M,0,0,0,1/1/2019,1/29/2019
9fe58f362a838b97db125f661a29a8c0,25,F,25701,0,0,1/1/2019,1/31/2019
af8e3c349612f1af5aa0509b16bae3cc,23,F,16680,0,0,1/4/2019,1/25/2019
65c9147477619d20517ee4e2a8eff70b,37,F,49166,0,0,1/2/2019,1/31/2019
15269a7dbfee15f5efab1213661f964c,45,M,57629,0,0,1/2/2019,1/22/2019
b6f33426941286c6689fc18ecc091cfe,52,M,65713,0,0,1/5/2019,1/30/2019
685d8f53f1a835ccb531e8fb52ccfc1f,37,M,35941,0,0,1/1/2019,1/31/2019
71fe5321bd1401ff2b87576d8e03ff3d,28,M,15032,0,0,1/8/2019,1/21/2019
96ade60d0d172493eb7aa33f70114378,30,M,30266,0,0,1/4/2019,1/29/2019
b8ad51185606e159e7a3ff134ec663d4,33,M,41741,0,0,1/7/2019,1/29/2019
2eaa24709de855c79ace0e26c7fa8ad4,25,M,21463,0,0,1/6/2019,1/29/2019
15748df110ae9a11f71b6be3bcbe683c,35,F,44691,0,0,1/7/2019,1/30/2019
08931d765d99d3e849c9674cc289baf7,21,M,14622,0,0,1/1/2019,1/29/2019
b9242d1700dcbee81c6fe42465a390fd,30,M,39408,0,0,1/1/2019,1/28/2019
73b5e8e3b4404de833f254359909dabf,26,M,19283,0,0,1/15/2019,1/26/2019
102b0e2f28454c63d6911f68ad478df2,26,M,23367,0,0,1/7/2019,1/29/2019
5f5fa942104f8679ba1d1da692d4cc65,32,M,41127,0,0,1/2/2019,1/28/2019
23da1f92f8eaef3fb4ea84e38b09b26b,31,F,36617,0,0,1/5/2019,1/26/2019
1860550dd51df50ec4728f1bad0e7501,54,M,61907,0,0,1/1/2019,1/31/2019
c20d80be8816d38362a75bd62f11ddf0,30,F,23545,0,0,1/1/2019,1/31/2019
b919f4810307bbdafec462fbf658afd8,36,M,61782,0,0,1/1/2019,1/31/2019
3d1e2fce5be7df97b9dbb7f47e58c1ca,35,M,42303,0,0,1/2/2019,1/29/2019
7f2ad0290d0ea95246d99c5faa442bd6,27,M,17478,0,0,1/9/2019,1/19/2019
33ff56844dd5eecfb870c60e9ae568c4,59,F,34648,0,0,1/7/2019,1/31/2019
3d3d7e6e99a80c5d5a2d2693dd6f1883,26,M,25008,0,0,1/6/2019,1/9/2019
14d9f3a29e7fb45297564da4fe44473e,22,F,12564,0,0,1/5/2019,1/30/2019
34e40d0730ec7223681d8359f19f4b85,34,M,33594,0,0,1/2/2019,1/27/2019
e68e0d0978aa6aede908c47b1b833914,27,M,24677,0,1,1/2/2019,1/30/2019
81a5659cadae764d2cea250c130164a2,24,M,12964,0,0,1/7/2019,1/19/2019
3e354893f686fc0d79d6ab4306bbc7be,29,F,20759,0,2,1/1/2019,1/31/2019
1dfbac99bfb6d351efe1814d7339e9d9,21,F,16256,0,0,1/2/2019,1/17/2019
2933e5d71d53f3cd954e23a6880b502b,34,M,30348,0,0,1/1/2019,1/31/2019
5d540de2cefad3429353821915fb37b6,22,F,16104,0,0,1/10/2019,1/25/2019
7ded6ad77a068206bff07802bc5d2543,37,F,38611,0,0,1/2/2019,1/28/2019
2f19a017babf8b0286279f85d4b0741e,36,M,42956,0,0,1/9/2019,1/30/2019
42f1a3d3851de2bc382bb794e7cb4cbe,34,M,37318,0,0,1/1/2019,1/21/2019
153704bb24a28e9a6bb49e8ffde1492e,20,F,13017,0,0,1/11/2019,1/24/2019
ff247360b70708132f375c3c47ca2f78,25,M,25326,0,0,1/10/2019,1/31/2019
e96b07acb4f9f90f7038004ece14038f,15,F,0,0,0,1/7/2019,1/27/2019
444d8477c9764f0afff3f91ee5165019,22,F,18373,0,0,1/4/2019,1/31/2019
c08b5d7fb93325db2c84863e78c42c95,41,M,53681,0,0,1/1/2019,1/22/2019
653de79178a087508abf0715025d601c,57,F,39858,0,0,1/3/2019,1/30/2019
0e23d546a5f952542a001dcde3634c3e,28,M,14715,0,0,1/2/2019,1/29/2019
3e8ba22393df2c631be9faa680796f42,26,M,17261,0,0,1/1/2019,1/24/2019
b025ca5b8fdb1354df3ed620c6e42bf1,47,M,43636,0,0,1/1/2019,1/30/2019
5e019d352f5d9f4c024a2d4dd3230ad8,26,F,24956,0,0,1/1/2019,1/27/2019
89dbca68be341e03b5fb59777b93067e,34,M,27224,0,0,1/1/2019,1/27/2019
a283ef93835eb4e6d9afbfd2e1a79d35,34,F,30823,0,0,1/8/2019,1/31/2019
a8576be5cdace2f68a388122b963aea3,44,M,54867,0,0,1/1/2019,1/31/2019
97108695bd93b6be52fa0334874c8722,19,F,0,0,0,1/5/2019,1/31/2019
fdc4443e81a94efec32fdf3535804ff9,36,M,41535,0,0,1/1/2019,1/28/2019
9b4e84017d08b6576f1282367901c964,22,F,8233,0,0,1/3/2019,1/22/2019
30acc6c9b4fd7e6afa483af9136f7e62,41,M,20650,0,0,1/28/2019,1/28/2019
409ad2875df93d6f6365224f613070c1,15,M,0,0,0,1/9/2019,1/18/2019
bfbe2489b61bcc487a9aa67b612d04d1,28,F,17455,0,0,1/3/2019,1/30/2019
e7c69f195c707d71a6bd3e397e62921a,32,F,30904,0,0,1/4/2019,1/31/2019
d709d93b9d58e2490d7202500b1b9bdd,23,M,17453,0,0,1/2/2019,1/29/2019
bf64bc421d98b33a854315b4d407ac1e,39,F,47189,0,1,1/2/2019,1/27/2019
be4b2e2b34aabd7cb98058ab4970ffd5,37,F,48557,0,0,1/4/2019,1/31/2019
0afed80a644b43a34ca36e97562c6e40,38,M,53001,0,0,1/3/2019,1/29/2019
20ee774346f1524a9df674f86756dfc6,54,M,51929,0,0,1/1/2019,1/31/2019
2a6dc2fcb1b81b108ac20f840a103573,26,F,21452,0,0,1/2/2019,1/27/2019
e3d8cf137eb0a2db9c59f202076b2a09,44,F,47083,0,0,1/1/2019,1/31/2019
121bbb4336528d7ae4278fd28c24d435,37,F,39605,0,0,1/2/2019,1/24/2019
d3f954e0c0d60c4e50746123374197f2,27,F,21238,0,0,1/6/2019,1/31/2019
60fbbc1c544a895285294af287c36db8,20,F,17775,0,0,1/4/2019,1/29/2019
51ac61545c73de7398e3dc9b0fe3a83c,49,M,14714,0,0,1/8/2019,1/16/2019
3bed9f3cd52a4269e7dad4ee6d90b109,27,F,19616,0,0,1/6/2019,1/10/2019
46efddfe3f8f060c8d7ef2baf5091c30,37,F,49058,0,0,1/2/2019,1/31/2019
8f8049419ea576995cc62452eec5a89f,24,F,15396,0,0,1/4/2019,1/31/2019
9a1f956eeca7533bac222e9fcfd727b1,47,F,61666,0,0,1/1/2019,1/31/2019
aa9f6af4c97770f819b7cbb150229314,33,F,31576,0,0,1/1/2019,1/31/2019
975ac04228ee0a0343208119e9838c94,20,M,17617,0,0,1/12/2019,1/14/2019
1037d7ae3580855ad65d5b4ee9c28da9,27,F,17988,0,0,1/1/2019,1/20/2019
7f917717452d65255c23236d5512dfaf,37,F,32057,1,0,1/1/2019,1/31/2019
32bb9f32e97807c36a1b1a881b31d33b,24,M,17325,0,0,1/2/2019,1/23/2019
b30bee5ec24f87c4a4e28163e78c8b22,22,F,24929,0,0,1/3/2019,1/31/2019
946833a02a91ede4d2e02002131296ab,39,F,36078,0,0,1/2/2019,1/28/2019
a4243b1c541b3853b8b233f64a3222e9,34,M,35921,0,0,1/7/2019,1/31/2019
8a05597749ce2274bd8a9369ab0bbc6d,29,F,19012,0,0,1/1/2019,1/30/2019
14c5e9d72a15c39f4729cbfe5e018c66,21,M,12750,0,0,1/5/2019,1/28/2019
ec4b2e408e41a86f2fd70cc17c564994,22,F,17324,0,0,1/4/2019,1/31/2019
44f89aa962e57f9f1cd9ec2b53284dad,23,F,18648,0,0,1/3/2019,1/26/2019
a9f9a8a150d14a59a3cdaa03337a1360,29,M,23386,0,1,1/4/2019,1/30/2019
4da1b4a6b1428d56a3df7ecca2157124,30,M,38692,0,0,1/1/2019,1/27/2019
d473d250193acc1cb049f2840310c2c4,17,F,0,0,0,1/9/2019,1/31/2019
7d69a0863dd9d2ffd5496820191b7f85,66,F,78980,0,0,1/1/2019,1/31/2019
b691a6ac59bdeff40396f1cca3bf0200,40,M,56381,0,0,1/1/2019,1/28/2019
96bda159871048d8a36f197dfce668a4,19,F,0,0,0,1/14/2019,1/14/2019
2ecc3c69933220aa124fb2fc9bd4794b,24,M,18793,0,0,1/8/2019,1/12/2019
2ce38c6179c7d42a47a2efd086cdd9d5,23,F,14989,0,0,1/1/2019,1/30/2019
a215578c8e0b9df3f3f1202ac8c37d14,32,M,33844,0,0,1/4/2019,1/31/2019
3747a3fe440856a8fa4cf9734480fcd8,33,F,29208,0,0,1/5/2019,1/29/2019
0b9c230f4f75223060697c4d66dab52c,42,F,43535,1,0,1/1/2019,1/30/2019
18a390d0b1841749ebdf4c0083de471c,25,F,24484,0,0,1/1/2019,1/30/2019
ec05c7924479da4deac022f9a11a3c4f,31,M,37476,0,0,1/10/2019,1/30/2019
5fc63386c7532093323dc21a5a5df0fd,28,M,22769,0,0,1/4/2019,1/31/2019
77f52c94881bfc50ac293ee00abe70e1,28,F,21243,0,0,1/6/2019,1/30/2019
eee6f96fea7ad7b44ea8b85f8fc3bd36,31,F,38927,0,0,1/2/2019,1/31/2019
85a7680fd276c284e8a3eaf8ba16cf36,25,F,23476,0,0,1/5/2019,1/30/2019
84bc8769a2d64ffeb6f970c70af7c7c9,58,M,43817,0,0,1/7/2019,1/20/2019
d7ff75d8aaf0c379bd8777f96a6d561c,30,F,35376,0,0,1/2/2019,1/28/2019
eba439aa359f1447fdcc47cdc081e12a,27,M,20893,0,0,1/3/2019,1/30/2019
e4563f7b21ded1b4baf7494d10ab9c9d,16,M,0,0,0,1/1/2019,1/31/2019
fb3427901e159503a67fb1333d420abe,31,F,31932,0,0,1/3/2019,1/29/2019
40518551c96582a906707c7b63429958,39,M,54515,0,0,1/1/2019,1/31/2019
caa89215e67b35d504b99a0b22f1c56d,16,F,0,0,0,1/17/2019,1/31/2019
c0b6e6e1bf455835cdcc9a1472cc971e,28,F,23046,0,0,1/8/2019,1/27/2019
39f8b1c36e9c04d6828883789a5b3141,26,F,22722,1,1,1/3/2019,1/31/2019
b458201027eb55a7a6dcb41b0af61993,17,F,0,0,0,1/1/2019,1/18/2019
d4588b64500a6723950f4c57bc8eccf6,42,F,41960,0,0,1/1/2019,1/30/2019
a9dac66c1c809c9641348017fd05d8fd,32,M,28127,0,0,1/4/2019,1/31/2019
0ecf87a8ed6f53a620c4384beacbe432,39,F,37391,0,0,1/2/2019,1/30/2019
7464daee9d49796baa345f68e4e845ba,35,M,54212,0,0,1/4/2019,1/24/2019
478d83cd5d9e35df391a933e5eff93dd,25,F,25345,0,0,1/6/2019,1/29/2019
83227bdca3cdce0e5743a60f5a42b500,20,F,15937,0,0,1/1/2019,1/25/2019
64932a435c8e1a1810a1673c4ab6e774,30,M,43645,0,0,1/6/2019,1/30/2019
c6eccfbf33df3fb1aa6b34104262bd5f,25,F,14983,0,0,1/4/2019,1/31/2019
8b635c99dd20365ffba6f8f600fde9d2,64,M,76290,0,0,1/2/2019,1/31/2019
57eee595ac28d9df07bb500d7a7be730,49,M,19923,0,0,1/1/2019,1/21/2019
085adb8958c578ea53c623c3029e72f2,34,F,34426,0,0,1/5/2019,1/30/2019
529547f7d09f047cf430aefcd204cd00,32,F,42024,0,0,1/1/2019,1/28/2019
f761142e5b5e0e890f93587576a44c91,25,F,23864,0,0,1/2/2019,1/30/2019
429a0bbb07ba5dfc73526d4d927c14f5,30,M,29663,0,0,1/4/2019,1/31/2019
f05da679342107f92111ad9d65959cd3,19,M,0,0,0,1/7/2019,1/25/2019
0f07273dd8320476e08de85c4e1e512c,34,M,27382,0,0,1/5/2019,1/29/2019
4de11da4f1afa81761eb1a5f02b9f53f,30,M,47741,0,0,1/1/2019,1/30/2019
277c2f993b721e0c7dbbc0ce73d2bc71,34,F,27200,0,0,1/1/2019,1/31/2019
cb8596f66a4f5ed72d434ad1eded68c2,25,F,19144,0,0,1/1/2019,1/29/2019
cf0243b77a2ba505a1ab2c8c82574736,30,M,33942,0,0,1/1/2019,1/23/2019
2bada0d8cffac40c988e44a273ba58d7,17,F,0,0,0,1/3/2019,1/21/2019
efaa2847cc46aad8c397f0891358fb7e,25,M,11469,0,0,1/5/2019,1/20/2019
e6de90311ca34be9d916cd4ff262eefe,34,M,25348,0,0,1/3/2019,1/31/2019
2822fd41b448ab300ba8635f56c7f713,35,M,45949,0,0,1/3/2019,1/28/2019
a0bab47e9573bbe167dad9494e2823d9,50,M,64613,0,0,1/8/2019,1/31/2019
9d5c9a2c654c927d514a3a97be2268a4,44,M,46284,0,0,1/3/2019,1/29/2019
43703beefccb824a8bfac2a1e4a435d2,29,M,17139,0,1,1/8/2019,1/31/2019
faef3f7c9ca7a88420edde6b8b7cb88c,26,M,24417,0,0,1/2/2019,1/28/2019
69aed062f5deb6736086aaac09250f71,20,F,11692,0,0,1/9/2019,1/9/2019
8a120841f6d5c47c94488e653838c810,19,F,0,0,0,1/8/2019,1/23/2019
307697abed989e5eebe642ec631be43e,30,M,20598,0,0,1/2/2019,1/17/2019
e8928694fdc3e25e88ac19b44b2f91d7,34,M,29107,0,1,1/1/2019,1/30/2019
05d4c2d1e4082eb3888e23b892e4b08b,35,F,51420,0,0,1/2/2019,1/30/2019
eb7e87877c44af2443759ea1ef235358,20,M,17366,0,0,1/2/2019,1/31/2019
e7a0681c0c6541d26d83817efea9f94c,21,F,17406,0,0,1/4/2019,1/20/2019
537982529d72bb012d61180f0351f4da,25,F,24571,0,0,1/2/2019,1/26/2019
440b3d29c402f5528baffe934cc913d8,37,F,42035,0,0,1/1/2019,1/30/2019
9bba2367cf351c53b2e3c143a80f9884,20,F,12662,0,0,1/1/2019,1/28/2019
03617dc637dcacab0bcbef4092e5d035,36,M,41210,0,0,1/1/2019,1/31/2019
0b5f338af642202e7d3e0ffd393a557c,35,F,36421,1,1,1/1/2019,1/28/2019
d6ba184ade28c870b0e0fca498bd0331,39,M,20374,0,0,1/3/2019,1/31/2019
3e00fddee6537bfdda6e59d45f1197ed,30,F,31029,0,0,1/1/2019,1/31/2019
c133603fba4c2c71570a5b71da115005,37,M,46572,0,0,1/1/2019,1/27/2019
280110c28d6040b59edcb4b1b9fdf71c,24,F,14676,0,0,1/3/2019,1/30/2019
8c4bf74de97023037766ef6e59eb7f9c,39,M,34534,0,0,1/3/2019,1/29/2019
64a33be78625b5f024778003e31db63b,39,F,32057,0,0,1/1/2019,1/30/2019
6001c7e725312910dbaaa237eaefe6a4,30,M,23179,0,0,1/1/2019,1/12/2019
ff5e0db92a7dbf4d8b02c888188d76c3,27,F,27012,0,0,1/4/2019,1/30/2019
4cb1c17b82ffc973aa1d52670a17c5a8,32,M,30729,0,0,1/2/2019,1/30/2019
8a71dfdec9279e321bae110d71653cee,33,M,24189,0,0,1/1/2019,1/29/2019
d11880c3ea2b79c6b036d66324550342,40,M,51263,0,0,1/1/2019,1/31/2019
dc56ac73b04c4089aef240f7dbd6da00,43,M,64245,0,0,1/2/2019,1/30/2019
442c82c4e2f0b4b7889793269a9ff2bc,34,F,27721,0,0,1/1/2019,1/30/2019
48788feb2d1ac6a552bf606c877d9490,56,M,42220,0,0,1/2/2019,1/30/2019
a43e301639b88a3f16e238c264b93153,31,F,32067,0,0,1/3/2019,1/30/2019
a694f9f588a7b75adf30a57e6b7f0c32,43,M,53137,0,0,1/7/2019,1/25/2019
3b8545d095b92c2cfc3285dc4249fcfe,30,M,31675,0,0,1/1/2019,1/31/2019
eeb6987c77a6959934ce1d22ee249604,45,M,74786,0,0,1/1/2019,1/27/2019
060fd70a06ead2e1079d27612b84aff4,15,F,0,0,0,1/23/2019,1/23/2019
1405e277a1be74f3e8c60b879c3ce061,27,F,24032,0,0,1/3/2019,1/29/2019
b1ebd55c38ccef458ca4ae5dcfff313a,38,M,49096,0,0,1/1/2019,1/30/2019
9fd6b710cd701d48c1d16f8833321402,43,M,54014,0,0,1/2/2019,1/31/2019
ae4a7f24198fdd65303c7b5b7744c229,22,F,16258,0,0,1/8/2019,1/29/2019
7d744dad66f08596d14d94a1369aa288,33,M,31959,0,0,1/10/2019,1/30/2019
f8eb0c63ce68919b99ef0f2a044669ca,51,M,14465,0,0,1/9/2019,1/18/2019
fb25d5af5ad77b0e521b77882c08f77c,37,M,39655,0,0,1/1/2019,1/30/2019
0743ff947fb58fea299333f12a62cb69,68,M,66419,0,0,1/4/2019,1/27/2019
f075ae724a0ea982e4f09f003990a0e7,16,M,0,0,0,1/6/2019,1/23/2019
b314faf0e3592baf58215617e297d68e,30,M,29440,0,0,1/11/2019,1/20/2019
178460a4c6d6e8def94bd4eb52b128f6,51,F,23740,0,0,1/4/2019,1/30/2019
65c57c59b1c396fb0bee33d21a7fe822,24,F,14648,0,0,1/2/2019,1/29/2019
b31fb6b6fd9ba289aeb15fea498db6fb,40,M,44206,0,0,1/4/2019,1/31/2019
7647ad386b17e2152a7fe9f2c8a45a4e,20,F,14471,0,0,1/15/2019,1/30/2019
a18ba1c7d8c9c3668c400a2c91866241,40,M,43975,0,0,1/6/2019,1/20/2019
28675d3e2a65df1910baaefd4256cef5,45,M,55626,0,0,1/1/2019,1/31/2019
9d7f65333e1beadf67e0eee2051c38f7,21,F,15570,0,0,1/10/2019,1/27/2019
cb94aaf0b2c6b5f1e466536643548ed9,24,F,15575,0,0,1/2/2019,1/15/2019
3c323b2cd598d82afee8cd7d19caa7ae,32,F,23119,0,1,1/2/2019,1/31/2019
d209802512dcc915ce919fd10a63ce62,21,F,17216,0,0,1/6/2019,1/31/2019
e7686537606de53df30b6a00e072c76b,49,F,23171,0,0,1/1/2019,1/28/2019
6e149cf6139520fbc5ec72439860e9d1,58,M,24504,0,0,1/16/2019,1/24/2019
1ff5e421fbc2b6e1af09e8586e0be836,28,F,22394,0,0,1/4/2019,1/30/2019
8c107a159e3bed3626c1bb1ffed58399,36,M,47304,0,0,1/5/2019,1/31/2019
ed9589f34c27a9b50a72f4840e51e472,34,M,28209,0,0,1/7/2019,1/22/2019
95d8f6ff68222377d570a652eb96f082,21,F,12518,0,0,1/12/2019,1/31/2019
7551e734ecfa518db7c1e6175abe5bfb,16,F,0,0,0,1/5/2019,1/24/2019
dddc6994d5d3cd2cce94b112443e8fc9,20,M,18043,0,0,1/2/2019,1/24/2019
5f9b497fe990b6903536d5d44056cca7,35,F,43925,1,0,1/2/2019,1/31/2019
c76d18d98f9d3b4672384ea2fab217f0,30,M,33566,0,0,1/6/2019,1/31/2019
8639a8d53920d67af23d978ad97f9384,30,M,40884,0,1,1/1/2019,1/25/2019
e4609542bae5e46ddc9b775a6bd9498b,52,F,46396,0,0,1/7/2019,1/27/2019
6a987ef9e8cd4a904a572c8067355c26,41,F,35234,0,0,1/9/2019,1/31/2019
37985129d9864cc9567b61a24a7aab43,28,M,20011,0,0,1/2/2019,1/30/2019
7882b4948eeadbe1bdc31c45f7ba7687,22,F,17915,0,0,1/14/2019,1/25/2019
ede2b56c29a0b60230d31f8789cbc618,34,F,28250,0,0,1/2/2019,1/31/2019
3cb3e287ac55df13cdfd07b364e1839d,44,M,53188,0,1,1/3/2019,1/30/2019
b3f37410c5f934084afe82668d7e694a,51,F,27178,0,0,1/1/2019,1/25/2019
77cbfbc40fb71b05e41a1bc233e826e6,21,M,18916,0,0,1/2/2019,1/30/2019
ee2a8f73ebe363a55544a8f4891798e1,15,M,0,0,0,1/2/2019,1/26/2019
ac10ff1941c540cd87c107330996f4f6,16,M,0,0,0,1/20/2019,1/20/2019
971414cd76b61fc3efbbc610cf2b0a00,31,M,40535,1,0,1/2/2019,1/29/2019
2b0f6f86f6e028fd9164f0ea12d17ca7,18,F,0,0,0,1/9/2019,1/18/2019
7d785999dc889a03dee39950d092bc33,32,F,33553,0,0,1/4/2019,1/31/2019
b6971181414fe808396c6883eb262e8d,24,F,15742,0,0,1/5/2019,1/28/2019
6229aafe9489a88b0dc05c63b9e771c5,25,M,14809,0,0,1/12/2019,1/31/2019
66cfbed07520703958406a8e6b8e7057,25,F,25647,0,0,1/2/2019,1/24/2019
2207e8cc5dccb117cb5d5333761d5055,39,M,54822,1,0,1/6/2019,1/28/2019
b2713a53f2cd4f45091ae58e3402cc3d,28,M,21872,0,0,1/17/2019,1/28/2019
d89dac610c86986dcf5f7df79b9b00ef,39,M,32787,0,0,1/3/2019,1/28/2019
be3951c23ee5c54b17991687fb532fe2,35,F,30521,0,0,1/5/2019,1/31/2019
4f71fed0b73fd3590d822b249a307e81,23,M,17417,0,0,1/5/2019,1/31/2019
1b141c19b8516ff9a26065d66ecd7146,18,M,0,0,0,1/3/2019,1/25/2019
afc3f4fd3fe76a57e4ebcd40eb85d2a8,25,M,20730,0,0,1/1/2019,1/31/2019
f06716b94271163d998d7337bde4c12d,26,M,22445,0,0,1/3/2019,1/26/2019
d2781a317ba36080eb9fbda2345946ac,29,F,27162,0,0,1/4/2019,1/31/2019
f9f822836111cf970bbe22ff39623656,30,M,23880,0,0,1/12/2019,1/31/2019
dfdd5f96b829304c7fd2b62e7de1f459,40,M,45415,0,0,1/4/2019,1/30/2019
eb9916c62d0b9ec03aabc5cd99582aca,29,F,21788,0,0,1/20/2019,1/29/2019
c4512ba1c018dbd09ad51aff6441141e,18,M,0,0,0,1/14/2019,1/28/2019
601d01376cb61f4a36a73d50f2bebd3a,28,F,20355,0,0,1/22/2019,1/25/2019
ede38656399b881cb9702adb7a9bc05b,30,F,29846,0,1,1/1/2019,1/30/2019
0484b6842ac16d11b42a7de9b210f376,31,M,30149,0,0,1/1/2019,1/26/2019
c2483e55563e8575d169b6abfc334d2a,26,F,20259,0,0,1/1/2019,1/30/2019
05f16c2640c12ab95572262ce25e3f7d,21,F,14548,0,0,1/20/2019,1/20/2019
bb912f4171cf1569686c4f49aef5552e,31,F,35947,0,0,1/1/2019,1/26/2019
030d985224c7b144b7d3f3e57e912ed8,22,F,16561,0,0,1/4/2019,1/8/2019
7e5c6adb4152e8d402e5dba26664fa32,17,F,0,0,0,1/3/2019,1/29/2019
fb93f7ffb079bab5c41893121bc5977c,26,F,18937,1,0,1/3/2019,1/31/2019
4944608cd3f8fa90b43fcadc202c0de4,27,M,18501,0,0,1/1/2019,1/29/2019
975d8842ad41daa8097d4109ca287185,31,M,28394,1,0,1/6/2019,1/31/2019
f6f658b6c7f13e833d7f81797e9a0869,23,F,11787,0,0,1/7/2019,1/7/2019
da87363fb99625e21b640929223e40a3,33,F,37040,0,0,1/1/2019,1/31/2019
b7a5e93462b5e1ca2c7f1c80a33f54ae,37,F,45047,0,0,1/3/2019,1/27/2019
a26f641b4c8f5ac40a202b6d75a02392,38,F,47502,0,0,1/1/2019,1/28/2019
28effb4add36877557926500eae327ca,39,M,57144,0,0,1/2/2019,1/31/2019
995c2f85f88aa3d3839e3fa8c267b26f,26,F,16433,0,1,1/1/2019,1/31/2019
508f085625dce7cb30dbdd5e69f4a672,26,M,23451,0,0,1/5/2019,1/31/2019
4bad827d9428844b9fa410bab70dee93,27,F,20037,0,0,1/1/2019,1/27/2019
9cf239d2431c92388627473b82b79f63,49,M,45313,0,0,1/1/2019,1/31/2019
5e514da6783e1b910ea9b5a0d85ff082,39,F,23544,0,0,1/3/2019,1/31/2019
4f037093e2e9efd1432da2f86326eebf,34,F,36651,0,0,1/5/2019,1/30/2019
914d67c2cae642f93c4ad56aea9c360b,31,M,36951,0,0,1/5/2019,1/29/2019
f16140b47f9654c5934380866a52be34,32,M,38289,0,0,1/3/2019,1/31/2019
d925efdf43eed462610dc6be2dab6ff8,25,M,13630,0,0,1/1/2019,1/26/2019
e9c3d3673eefa88e45b82e720eb79730,38,M,35960,1,0,1/2/2019,1/31/2019
91703ebc5854720ccaadb92e6fa88cfe,27,F,21322,0,0,1/6/2019,1/19/2019
d37af04f55fcda817c9f5d7129f4dc75,33,F,29609,0,1,1/2/2019,1/29/2019
c5a8c45bb92b22b295a2e79afdc26280,15,M,0,0,0,1/2/2019,1/28/2019
8ad1f42f0e75c973407630c48a064b37,32,M,39724,0,0,1/1/2019,1/30/2019
2c26a25f4b0756a374e0be3b471ee952,26,M,22602,1,1,1/2/2019,1/31/2019
37c197cfd9c9645147b6ad0aa495a2a5,42,F,56302,0,0,1/1/2019,1/28/2019
aa826555e21b7c95a06600456effd501,20,F,16200,0,0,1/7/2019,1/22/2019
52386b349542191ed89fd39484b8e1bc,36,F,28276,0,0,1/1/2019,1/31/2019
6d6bb0c134f2f7a73c9ef9879ca3f3a9,36,M,34169,0,0,1/2/2019,1/28/2019
4c3451bc5314e21e2464e23928f8a03f,28,F,21693,0,0,1/16/2019,1/26/2019
8797439c1117f7fa26cbc655c00558cb,37,F,30316,0,0,1/2/2019,1/29/2019
245512e1814e73d8dde6ae32320385fa,52,M,32609,0,1,1/9/2019,1/24/2019
a0cc8aa8a18cc352eaa90d8ceb635e27,42,F,50198,0,0,1/2/2019,1/29/2019
592df2b3ea78e255cdfafb721fb382c2,39,F,38342,0,0,1/4/2019,1/31/2019
5c15ecc4d73cd11459a7707ff5c4effe,19,F,0,0,0,1/13/2019,1/30/2019
089cca12859759e332e6ffe169d742e4,26,F,18184,0,0,1/7/2019,1/31/2019
dbd4ed8f62f729d5443371ad33434fae,48,F,47287,0,0,1/2/2019,1/29/2019
33c9ccbdca77c3fcf99ef0c5c874b28b,31,F,30201,0,0,1/1/2019,1/27/2019
22ff40c4e8a14764944032b270c12138,42,F,47076,0,0,1/2/2019,1/25/2019
b32dc192c7a76f15a30894ab7af4485d,49,M,50784,0,0,1/2/2019,1/31/2019
8a2246c49749e25c2e5377270a5715b3,37,M,46250,0,0,1/2/2019,1/26/2019
4d4d949171e2752712600d0637031ec7,36,M,32898,0,0,1/1/2019,1/28/2019
768a48621db6578fbfcda8edc7d647e2,23,F,17065,0,0,1/1/2019,1/21/2019
e8aeda39edf8e650a9dbb6789cafe829,37,F,40562,0,0,1/4/2019,1/31/2019
a9f7d4ed38e3abfe316997a5fe74e1f2,44,M,38224,0,0,1/2/2019,1/22/2019
8fc1018d328dfa72aa8ff4d2a854cf18,36,F,34607,0,0,1/1/2019,1/29/2019
a77a2faa39afe5e89b7b7071e4a2363e,35,F,39679,0,0,1/2/2019,1/29/2019
64fe7211323c8962662573169df89462,29,F,21060,0,0,1/1/2019,1/17/2019
6f7d210dbb02cdb51535b8e35b9dca9c,50,M,83718,0,1,1/1/2019,1/29/2019
3cc1863963acaac79eb6e1842c0fe202,33,F,19128,0,0,1/15/2019,1/30/2019
6899fde0c63f883497d190d7685d5e97,47,M,54631,0,0,1/7/2019,1/23/2019
2bbb6e4fb82cc56a8124b8e4dc22a28e,22,F,14338,0,0,1/6/2019,1/25/2019
